"Date","sulfate","nitrate","ID"
"2009-01-01",NA,NA,"L1000955"
"2009-01-02",NA,NA,"L1000955"
"2009-01-03",NA,NA,"L1000955"
"2009-01-04",NA,NA,"L1000955"
"2009-01-05",NA,NA,"L1000955"
"2009-01-06",NA,NA,"L1000955"
"2009-01-07",NA,NA,"L1000955"
"2009-01-08",NA,NA,"L1000955"
"2009-01-09",NA,NA,"L1000955"
"2009-01-10",NA,NA,"L1000955"
"2009-01-11",NA,NA,"L1000955"
"2009-01-12",NA,NA,"L1000955"
"2009-01-13",NA,NA,"L1000955"
"2009-01-14",NA,NA,"L1000955"
"2009-01-15",NA,NA,"L1000955"
"2009-01-16",NA,NA,"L1000955"
"2009-01-17",NA,NA,"L1000955"
"2009-01-18",NA,NA,"L1000955"
"2009-01-19",NA,NA,"L1000955"
"2009-01-20",NA,NA,"L1000955"
"2009-01-21",NA,NA,"L1000955"
"2009-01-22",NA,NA,"L1000955"
"2009-01-23",NA,NA,"L1000955"
"2009-01-24",NA,NA,"L1000955"
"2009-01-25",NA,NA,"L1000955"
"2009-01-26",NA,NA,"L1000955"
"2009-01-27",NA,NA,"L1000955"
"2009-01-28",NA,NA,"L1000955"
"2009-01-29",NA,NA,"L1000955"
"2009-01-30",NA,NA,"L1000955"
"2009-01-31",NA,NA,"L1000955"
"2009-02-01",NA,NA,"L1000955"
"2009-02-02",NA,NA,"L1000955"
"2009-02-03",NA,NA,"L1000955"
"2009-02-04",NA,NA,"L1000955"
"2009-02-05",NA,NA,"L1000955"
"2009-02-06",NA,NA,"L1000955"
"2009-02-07",NA,NA,"L1000955"
"2009-02-08",NA,NA,"L1000955"
"2009-02-09",NA,NA,"L1000955"
"2009-02-10",NA,NA,"L1000955"
"2009-02-11",NA,NA,"L1000955"
"2009-02-12",NA,NA,"L1000955"
"2009-02-13",NA,NA,"L1000955"
"2009-02-14",NA,NA,"L1000955"
"2009-02-15",0.9857,1.878,"L1000955"
"2009-02-16",NA,NA,"L1000955"
"2009-02-17",NA,NA,"L1000955"
"2009-02-18",NA,NA,"L1000955"
"2009-02-19",NA,NA,"L1000955"
"2009-02-20",NA,NA,"L1000955"
"2009-02-21",0.3607,0.3741,"L1000955"
"2009-02-22",NA,NA,"L1000955"
"2009-02-23",NA,NA,"L1000955"
"2009-02-24",NA,NA,"L1000955"
"2009-02-25",NA,NA,"L1000955"
"2009-02-26",NA,NA,"L1000955"
"2009-02-27",0.427,0.5404,"L1000955"
"2009-02-28",NA,NA,"L1000955"
"2009-02-29",NA,NA,"L1000955"
"2009-03-01",NA,NA,"L1000955"
"2009-03-02",NA,NA,"L1000955"
"2009-03-03",NA,NA,"L1000955"
"2009-03-04",1.075,3.926,"L1000955"
"2009-03-05",NA,NA,"L1000955"
"2009-03-06",NA,NA,"L1000955"
"2009-03-07",NA,NA,"L1000955"
"2009-03-08",NA,NA,"L1000955"
"2009-03-09",NA,NA,"L1000955"
"2009-03-10",0.9655,1.501,"L1000955"
"2009-03-11",NA,NA,"L1000955"
"2009-03-12",NA,NA,"L1000955"
"2009-03-13",NA,NA,"L1000955"
"2009-03-14",NA,NA,"L1000955"
"2009-03-15",NA,NA,"L1000955"
"2009-03-16",1.272,0.6773,"L1000955"
"2009-03-17",NA,NA,"L1000955"
"2009-03-18",NA,NA,"L1000955"
"2009-03-19",NA,NA,"L1000955"
"2009-03-20",NA,NA,"L1000955"
"2009-03-21",NA,NA,"L1000955"
"2009-03-22",0.8363,2.612,"L1000955"
"2009-03-23",NA,NA,"L1000955"
"2009-03-24",NA,NA,"L1000955"
"2009-03-25",NA,NA,"L1000955"
"2009-03-26",NA,NA,"L1000955"
"2009-03-27",NA,NA,"L1000955"
"2009-03-28",0.9752,1.662,"L1000955"
"2009-03-29",NA,NA,"L1000955"
"2009-03-30",NA,NA,"L1000955"
"2009-03-31",NA,NA,"L1000955"
"2009-04-01",NA,NA,"L1000955"
"2009-04-02",NA,NA,"L1000955"
"2009-04-03",1.513,1.261,"L1000955"
"2009-04-04",NA,NA,"L1000955"
"2009-04-05",NA,NA,"L1000955"
"2009-04-06",1.273,0.6884,"L1000955"
"2009-04-07",NA,NA,"L1000955"
"2009-04-08",NA,NA,"L1000955"
"2009-04-09",0.8757,0.8564,"L1000955"
"2009-04-10",NA,NA,"L1000955"
"2009-04-11",NA,NA,"L1000955"
"2009-04-12",1.197,0.5777,"L1000955"
"2009-04-13",NA,NA,"L1000955"
"2009-04-14",NA,NA,"L1000955"
"2009-04-15",NA,NA,"L1000955"
"2009-04-16",NA,NA,"L1000955"
"2009-04-17",NA,NA,"L1000955"
"2009-04-18",0.5751,0.9699,"L1000955"
"2009-04-19",NA,NA,"L1000955"
"2009-04-20",NA,NA,"L1000955"
"2009-04-21",0.8058,1.243,"L1000955"
"2009-04-22",NA,NA,"L1000955"
"2009-04-23",NA,NA,"L1000955"
"2009-04-24",0.6749,0.4121,"L1000955"
"2009-04-25",NA,NA,"L1000955"
"2009-04-26",NA,NA,"L1000955"
"2009-04-27",0.6697,0.321,"L1000955"
"2009-04-28",NA,NA,"L1000955"
"2009-04-29",NA,NA,"L1000955"
"2009-04-30",0.7582,0.531,"L1000955"
"2009-05-01",NA,NA,"L1000955"
"2009-05-02",NA,NA,"L1000955"
"2009-05-03",1.065,1.213,"L1000955"
"2009-05-04",NA,NA,"L1000955"
"2009-05-05",NA,NA,"L1000955"
"2009-05-06",0.6106,0.6095,"L1000955"
"2009-05-07",NA,NA,"L1000955"
"2009-05-08",NA,NA,"L1000955"
"2009-05-09",0.8279,0.3899,"L1000955"
"2009-05-10",NA,NA,"L1000955"
"2009-05-11",NA,NA,"L1000955"
"2009-05-12",0.3181,0.4603,"L1000955"
"2009-05-13",NA,NA,"L1000955"
"2009-05-14",NA,NA,"L1000955"
"2009-05-15",0.858,1.06,"L1000955"
"2009-05-16",NA,NA,"L1000955"
"2009-05-17",NA,NA,"L1000955"
"2009-05-18",1.207,1.097,"L1000955"
"2009-05-19",NA,NA,"L1000955"
"2009-05-20",NA,NA,"L1000955"
"2009-05-21",0.8459,0.4168,"L1000955"
"2009-05-22",NA,NA,"L1000955"
"2009-05-23",NA,NA,"L1000955"
"2009-05-24",1.481,0.9262,"L1000955"
"2009-05-25",NA,NA,"L1000955"
"2009-05-26",NA,NA,"L1000955"
"2009-05-27",1.359,0.635,"L1000955"
"2009-05-28",NA,NA,"L1000955"
