"Date","sulfate","nitrate","ID"
"2015-01-01",NA,NA,"L2000943"
"2015-01-02",NA,NA,"L2000943"
"2015-01-03",NA,NA,"L2000943"
"2015-01-04",NA,NA,"L2000943"
"2015-01-05",NA,NA,"L2000943"
"2015-01-06",NA,NA,"L2000943"
"2015-01-07",NA,NA,"L2000943"
"2015-01-08",NA,NA,"L2000943"
"2015-01-09",NA,NA,"L2000943"
"2015-01-10",NA,NA,"L2000943"
"2015-01-11",NA,NA,"L2000943"
"2015-01-12",NA,NA,"L2000943"
"2015-01-13",NA,NA,"L2000943"
"2015-01-14",NA,NA,"L2000943"
"2015-01-15",NA,NA,"L2000943"
"2015-01-16",NA,NA,"L2000943"
"2015-01-17",NA,NA,"L2000943"
"2015-01-18",NA,NA,"L2000943"
"2015-01-19",NA,NA,"L2000943"
"2015-01-20",NA,NA,"L2000943"
"2015-01-21",NA,NA,"L2000943"
"2015-01-22",NA,NA,"L2000943"
"2015-01-23",NA,NA,"L2000943"
"2015-01-24",NA,NA,"L2000943"
"2015-01-25",NA,NA,"L2000943"
"2015-01-26",NA,NA,"L2000943"
"2015-01-27",NA,NA,"L2000943"
"2015-01-28",NA,NA,"L2000943"
"2015-01-29",NA,NA,"L2000943"
"2015-01-30",NA,NA,"L2000943"
"2015-01-31",NA,NA,"L2000943"
"2015-02-01",NA,NA,"L2000943"
"2015-02-02",NA,NA,"L2000943"
"2015-02-03",NA,NA,"L2000943"
"2015-02-04",NA,NA,"L2000943"
"2015-02-05",NA,NA,"L2000943"
"2015-02-06",NA,NA,"L2000943"
"2015-02-07",NA,NA,"L2000943"
"2015-02-08",NA,NA,"L2000943"
"2015-02-09",NA,NA,"L2000943"
"2015-02-10",NA,NA,"L2000943"
"2015-02-11",NA,NA,"L2000943"
"2015-02-12",NA,NA,"L2000943"
"2015-02-13",NA,NA,"L2000943"
"2015-02-14",NA,NA,"L2000943"
"2015-02-15",NA,NA,"L2000943"
"2015-02-16",NA,NA,"L2000943"
"2015-02-17",NA,NA,"L2000943"
"2015-02-18",NA,NA,"L2000943"
"2015-02-19",NA,NA,"L2000943"
"2015-02-20",NA,NA,"L2000943"
"2015-02-21",NA,NA,"L2000943"
"2015-02-22",NA,NA,"L2000943"
"2015-02-23",NA,NA,"L2000943"
"2015-02-24",NA,NA,"L2000943"
"2015-02-25",NA,NA,"L2000943"
"2015-02-26",NA,NA,"L2000943"
"2015-02-27",NA,NA,"L2000943"
"2015-02-28",NA,NA,"L2000943"
"2015-03-01",NA,NA,"L2000943"
"2015-03-02",NA,NA,"L2000943"
"2015-03-03",NA,NA,"L2000943"
"2015-03-04",NA,NA,"L2000943"
"2015-03-05",NA,NA,"L2000943"
"2015-03-06",NA,NA,"L2000943"
"2015-03-07",NA,NA,"L2000943"
"2015-03-08",NA,NA,"L2000943"
"2015-03-09",NA,NA,"L2000943"
"2015-03-10",NA,NA,"L2000943"
"2015-03-11",NA,NA,"L2000943"
"2015-03-12",NA,NA,"L2000943"
"2015-03-13",NA,NA,"L2000943"
"2015-03-14",NA,NA,"L2000943"
"2015-03-15",NA,NA,"L2000943"
"2015-03-16",NA,NA,"L2000943"
"2015-03-17",NA,NA,"L2000943"
"2015-03-18",NA,NA,"L2000943"
"2015-03-19",NA,NA,"L2000943"
"2015-03-20",NA,NA,"L2000943"
"2015-03-21",NA,NA,"L2000943"
"2015-03-22",NA,NA,"L2000943"
"2015-03-23",NA,NA,"L2000943"
"2015-03-24",NA,NA,"L2000943"
"2015-03-25",NA,NA,"L2000943"
"2015-03-26",NA,NA,"L2000943"
"2015-03-27",NA,NA,"L2000943"
"2015-03-28",NA,NA,"L2000943"
"2015-03-29",NA,NA,"L2000943"
"2015-03-30",NA,NA,"L2000943"
"2015-03-31",NA,NA,"L2000943"
"2015-04-01",NA,NA,"L2000943"
"2015-04-02",NA,NA,"L2000943"
"2015-04-03",NA,NA,"L2000943"
"2015-04-04",NA,NA,"L2000943"
"2015-04-05",NA,NA,"L2000943"
"2015-04-06",NA,NA,"L2000943"
"2015-04-07",NA,NA,"L2000943"
"2015-04-08",NA,NA,"L2000943"
"2015-04-09",NA,NA,"L2000943"
"2015-04-10",NA,NA,"L2000943"
"2015-04-11",NA,NA,"L2000943"
"2015-04-12",NA,NA,"L2000943"
"2015-04-13",NA,NA,"L2000943"
"2015-04-14",NA,NA,"L2000943"
"2015-04-15",NA,NA,"L2000943"
"2015-04-16",NA,NA,"L2000943"
"2015-04-17",NA,NA,"L2000943"
"2015-04-18",NA,NA,"L2000943"
"2015-04-19",NA,NA,"L2000943"
"2015-04-20",NA,NA,"L2000943"
"2015-04-21",NA,NA,"L2000943"
"2015-04-22",NA,NA,"L2000943"
"2015-04-23",NA,NA,"L2000943"
