"Date","sulfate","nitrate","ID"
"2014-01-01",NA,NA,"L1000780"
"2014-01-02",NA,NA,"L1000780"
"2014-01-03",NA,NA,"L1000780"
"2014-01-04",NA,NA,"L1000780"
"2014-01-05",NA,NA,"L1000780"
"2014-01-06",NA,NA,"L1000780"
"2014-01-07",NA,NA,"L1000780"
"2014-01-08",NA,NA,"L1000780"
"2014-01-09",NA,NA,"L1000780"
"2014-01-10",NA,NA,"L1000780"
"2014-01-11",NA,NA,"L1000780"
"2014-01-12",NA,NA,"L1000780"
"2014-01-13",NA,NA,"L1000780"
"2014-01-14",NA,NA,"L1000780"
"2014-01-15",NA,NA,"L1000780"
"2014-01-16",NA,NA,"L1000780"
"2014-01-17",NA,NA,"L1000780"
"2014-01-18",NA,NA,"L1000780"
"2014-01-19",NA,NA,"L1000780"
"2014-01-20",NA,NA,"L1000780"
"2014-01-21",NA,NA,"L1000780"
"2014-01-22",NA,NA,"L1000780"
"2014-01-23",NA,NA,"L1000780"
"2014-01-24",NA,NA,"L1000780"
"2014-01-25",NA,NA,"L1000780"
"2014-01-26",NA,NA,"L1000780"
"2014-01-27",NA,NA,"L1000780"
"2014-01-28",NA,NA,"L1000780"
"2014-01-29",NA,NA,"L1000780"
"2014-01-30",NA,NA,"L1000780"
"2014-01-31",NA,NA,"L1000780"
"2014-02-01",NA,NA,"L1000780"
"2014-02-02",NA,NA,"L1000780"
"2014-02-03",NA,NA,"L1000780"
"2014-02-04",NA,NA,"L1000780"
"2014-02-05",NA,NA,"L1000780"
"2014-02-06",NA,NA,"L1000780"
"2014-02-07",NA,NA,"L1000780"
"2014-02-08",NA,NA,"L1000780"
"2014-02-09",NA,NA,"L1000780"
"2014-02-10",NA,NA,"L1000780"
"2014-02-11",NA,NA,"L1000780"
"2014-02-12",NA,NA,"L1000780"
"2014-02-13",NA,NA,"L1000780"
"2014-02-14",NA,NA,"L1000780"
"2014-02-15",NA,NA,"L1000780"
"2014-02-16",NA,NA,"L1000780"
"2014-02-17",NA,NA,"L1000780"
"2014-02-18",NA,NA,"L1000780"
"2014-02-19",NA,NA,"L1000780"
"2014-02-20",NA,NA,"L1000780"
"2014-02-21",NA,NA,"L1000780"
"2014-02-22",NA,NA,"L1000780"
"2014-02-23",NA,NA,"L1000780"
"2014-02-24",NA,NA,"L1000780"
"2014-02-25",NA,NA,"L1000780"
"2014-02-26",NA,NA,"L1000780"
"2014-02-27",NA,NA,"L1000780"
"2014-02-28",NA,NA,"L1000780"
"2014-03-01",NA,NA,"L1000780"
"2014-03-02",NA,NA,"L1000780"
"2014-03-03",NA,NA,"L1000780"
"2014-03-04",NA,NA,"L1000780"
"2014-03-05",NA,NA,"L1000780"
"2014-03-06",NA,NA,"L1000780"
"2014-03-07",NA,NA,"L1000780"
"2014-03-08",NA,NA,"L1000780"
"2014-03-09",NA,NA,"L1000780"
"2014-03-10",NA,NA,"L1000780"
"2014-03-11",NA,NA,"L1000780"
"2014-03-12",NA,NA,"L1000780"
"2014-03-13",NA,NA,"L1000780"
"2014-03-14",NA,NA,"L1000780"
"2014-03-15",NA,NA,"L1000780"
"2014-03-16",NA,NA,"L1000780"
"2014-03-17",1.93,0.363,"L1000780"
"2014-03-18",NA,NA,"L1000780"
"2014-03-19",NA,NA,"L1000780"
"2014-03-20",NA,0.208,"L1000780"
"2014-03-21",NA,NA,"L1000780"
"2014-03-22",NA,NA,"L1000780"
"2014-03-23",1.76,0.485,"L1000780"
"2014-03-24",NA,NA,"L1000780"
"2014-03-25",NA,NA,"L1000780"
"2014-03-26",1.35,0.473,"L1000780"
"2014-03-27",NA,NA,"L1000780"
